Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,Observation,Possible_Root_Cause,Recommended_Action
2026-01-25 05:05:00,Cell_04,-107.39,7.96,43.36,31.51,0.16,38,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-25 05:10:00,Cell_04,-100.17,7.25,40.68,30.81,0.38,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-25 05:10:00,Cell_01,-83.19,20.38,52.56,118.11,0.0,60,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-25 05:15:00,Cell_04,-102.99,5.59,44.76,38.09,0.0,37,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-25 05:25:00,Cell_04,-105.18,10.41,38.51,41.72,0.46,30,Low RSRP,Poor radio coverage,Optimize antenna tilt
2026-01-25 05:35:00,Cell_04,-106.2,5.77,39.81,45.21,0.63,45,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-25 05:55:00,Cell_04,-97.87,11.88,31.77,42.43,0.29,33,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-25 06:50:00,Cell_04,-108.56,8.05,50.49,36.4,0.75,35,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-25 08:40:00,Cell_03,-112.43,7.65,123.02,99.82,2.68,90,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-25 09:15:00,Cell_01,-93.53,17.02,148.57,151.45,3.94,115,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-25 12:20:00,Cell_04,-114.45,3.37,108.86,47.36,6.51,61,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-25 13:50:00,Cell_05,-100.8,10.31,100.48,52.9,5.11,64,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-25 14:00:00,Cell_04,-100.43,4.84,39.09,37.86,0.21,43,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-25 15:50:00,Cell_01,-88.02,21.66,69.21,175.58,0.0,94,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-25 17:30:00,Cell_02,-100.1,12.58,161.51,104.88,7.02,106,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-25 19:10:00,Cell_01,-104.6,9.99,186.36,151.83,4.83,143,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-25 19:35:00,Cell_01,-84.09,17.9,114.85,259.59,1.65,145,High Latency,Core network congestion,Check UPF utilization
2026-01-25 21:55:00,Cell_05,-101.68,11.17,130.53,102.6,4.59,98,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-25 22:45:00,Cell_02,-106.52,8.7,99.66,74.13,3.16,83,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 00:35:00,Cell_04,-107.61,6.57,40.11,30.09,0.38,28,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-26 00:35:00,Cell_01,-96.97,13.51,106.7,59.64,6.96,55,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-26 00:40:00,Cell_04,-100.71,7.16,51.59,28.16,0.0,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-26 00:45:00,Cell_04,-106.05,6.81,35.63,33.58,0.12,27,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-26 00:50:00,Cell_03,-98.08,16.38,36.93,60.73,0.82,38,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-26 01:05:00,Cell_05,-97.97,15.23,95.49,76.05,5.19,66,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-26 01:35:00,Cell_04,-107.48,7.9,36.48,30.81,0.23,35,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-26 02:05:00,Cell_04,-100.96,8.26,42.32,34.96,0.0,29,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-26 02:20:00,Cell_04,-104.27,8.78,42.26,33.33,0.0,25,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-26 03:00:00,Cell_04,-104.42,4.53,42.77,32.0,0.0,40,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-26 04:25:00,Cell_02,-104.29,7.65,109.77,48.64,3.21,59,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 05:05:00,Cell_04,-98.95,5.55,38.77,36.13,0.11,45,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-26 07:45:00,Cell_05,-112.08,9.45,118.15,93.53,5.14,102,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 08:20:00,Cell_04,-117.31,0.62,118.7,56.67,6.16,82,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 08:30:00,Cell_03,-119.01,4.46,157.74,69.54,6.52,123,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 09:10:00,Cell_03,-105.74,3.97,123.98,87.62,3.54,117,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 09:40:00,Cell_01,-84.98,16.63,112.86,268.29,1.66,154,High Latency,Core network congestion,Check UPF utilization
2026-01-26 10:25:00,Cell_01,-81.93,16.19,104.38,257.66,1.81,148,High Latency,Core network congestion,Check UPF utilization
2026-01-26 11:30:00,Cell_04,-106.99,1.6,134.91,57.0,5.8,81,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 11:50:00,Cell_01,-96.9,11.34,148.83,120.13,6.83,128,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-26 12:15:00,Cell_03,-109.04,4.36,140.69,82.19,5.28,98,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 12:40:00,Cell_05,-100.98,7.99,145.72,115.33,3.85,105,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 15:05:00,Cell_02,-102.76,10.05,144.22,84.21,5.04,81,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-26 17:20:00,Cell_01,-85.46,16.83,115.11,285.43,1.64,166,High Latency,Core network congestion,Check UPF utilization
2026-01-26 17:35:00,Cell_02,-95.37,9.49,116.98,179.33,1.48,148,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-26 17:50:00,Cell_04,-107.84,5.62,99.17,122.8,0.79,123,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-26 17:50:00,Cell_05,-84.59,12.09,126.18,234.06,1.78,166,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:05:00,Cell_01,-88.65,15.82,120.5,259.76,1.6,168,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:05:00,Cell_04,-109.31,7.48,97.48,151.76,1.17,129,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-26 18:10:00,Cell_05,-94.89,14.65,125.46,264.65,1.4,167,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:15:00,Cell_01,-88.12,14.15,124.06,295.03,1.2,183,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:25:00,Cell_01,-90.29,15.54,121.15,297.96,1.46,182,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:30:00,Cell_01,-91.57,15.12,132.71,308.12,1.67,187,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:35:00,Cell_01,-87.13,17.4,117.64,319.81,1.07,181,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:35:00,Cell_03,-100.34,8.81,108.63,185.31,1.66,147,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-26 18:40:00,Cell_02,-93.13,14.49,121.31,267.8,2.11,168,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:40:00,Cell_05,-93.55,13.24,119.09,247.52,2.01,179,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:45:00,Cell_01,-83.36,17.59,110.77,302.26,1.26,175,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:45:00,Cell_05,-90.03,14.48,130.37,279.98,1.61,183,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:50:00,Cell_01,-88.79,14.59,126.95,291.16,1.71,182,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:50:00,Cell_05,-90.71,14.77,129.97,276.76,1.77,175,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:55:00,Cell_01,-87.45,13.1,124.77,268.52,1.59,187,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:55:00,Cell_05,-89.34,15.28,125.96,276.61,1.77,169,High Latency,Core network congestion,Check UPF utilization
2026-01-26 18:55:00,Cell_03,-98.25,9.02,115.8,197.4,1.49,154,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-26 18:55:00,Cell_04,-112.53,6.9,100.15,150.39,0.98,135,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-26 18:55:00,Cell_02,-94.77,11.13,121.62,248.53,1.31,171,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:00:00,Cell_01,-87.81,15.92,129.59,305.0,1.54,194,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:00:00,Cell_02,-94.35,11.34,120.51,221.23,1.66,167,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:05:00,Cell_01,-89.57,12.75,132.22,275.04,1.8,184,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:05:00,Cell_05,-94.2,12.53,120.38,263.53,1.49,173,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:10:00,Cell_01,-90.15,17.17,130.21,288.83,1.93,173,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:10:00,Cell_05,-88.86,15.28,126.93,296.25,2.04,176,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:15:00,Cell_01,-85.74,14.45,131.78,299.23,1.7,198,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:15:00,Cell_05,-96.61,11.06,129.84,254.63,1.57,185,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:20:00,Cell_01,-87.4,16.97,119.43,304.31,1.65,171,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:25:00,Cell_01,-90.96,15.83,124.99,299.44,1.23,184,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:30:00,Cell_05,-91.25,15.31,129.06,284.93,1.88,176,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:30:00,Cell_01,-89.44,17.41,115.14,289.06,1.58,170,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:35:00,Cell_02,-94.02,13.25,116.32,246.72,1.89,164,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:35:00,Cell_04,-107.73,4.08,97.13,115.24,1.2,126,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-26 19:35:00,Cell_01,-86.16,12.44,133.48,281.7,2.17,191,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:40:00,Cell_05,-90.16,14.57,121.62,242.52,2.19,164,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:40:00,Cell_01,-89.29,15.83,118.78,289.77,1.71,183,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:50:00,Cell_01,-87.33,16.78,124.71,298.29,1.53,174,High Latency,Core network congestion,Check UPF utilization
2026-01-26 19:55:00,Cell_05,-91.88,13.75,125.29,271.53,1.86,176,High Latency,Core network congestion,Check UPF utilization
2026-01-26 20:00:00,Cell_01,-87.1,14.21,117.79,277.62,1.72,172,High Latency,Core network congestion,Check UPF utilization
2026-01-26 20:05:00,Cell_02,-97.26,14.38,118.3,230.12,1.94,152,High Latency,Core network congestion,Check UPF utilization
2026-01-26 20:10:00,Cell_05,-92.35,18.42,120.2,274.39,1.56,160,High Latency,Core network congestion,Check UPF utilization
2026-01-26 20:30:00,Cell_01,-82.05,17.8,117.34,256.22,1.64,153,High Latency,Core network congestion,Check UPF utilization
2026-01-26 20:30:00,Cell_03,-114.75,7.29,131.38,90.94,4.81,126,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-26 21:30:00,Cell_01,-84.5,20.55,111.03,270.02,1.39,141,High Latency,Core network congestion,Check UPF utilization
